mentee_id,mentor_id,rank,final_score,is_boosted,top_factor,profile_penalized,main_reason,matching_skills,learn_from_mentor,explain_skill,explain_domain,explain_exp,explain_rating
mentee_860bf426,mentor_f1b6cb59,4,0.8823,True,rating,False,Высокий рейтинг: 4.6/5.0.,ethers.js; python; rust; solidity; truffle; typescript,nft; web3.js,"Совпадают 6: ethers.js, python, rust, solidity. Можно научиться: nft, web3.js.",Blockchain → Blockchain: очень близкие области (схожесть 0.71).,6 лет — хорошая база.,Рейтинг 4.6/5.0 — один из лучших.
mentee_860bf426,mentor_d0bd8cfd,5,0.8762,False,exp,False,Большой опыт: 17 лет.,defi; ethereum; ethers.js; python; solidity; typescript,api testing; hardhat; nft,"Совпадают 6: defi, ethereum, ethers.js, python. Можно научиться: api testing, hardhat, nft.",Blockchain → Blockchain: очень близкие области (схожесть 0.71).,17 лет — видел многое.,Рейтинг 4.1/5.0.
mentee_20a68af9,mentor_13adc44c,1,0.849,False,rating,False,Высокий рейтинг: 5.0/5.0.,kubernetes; mongodb; redis; rest api,docker; go; grpc,"Совпадают 4: kubernetes, mongodb, redis, rest api. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.53).,13 лет — видел многое.,Рейтинг 5.0/5.0 — один из лучших.
mentee_20a68af9,mentor_06b00543,2,0.757,False,skill,False,"Совпадают навыки: kubernetes, mongodb, redis.",kubernetes; mongodb; redis; rest api,docker; go; java,"Совпадают 4: kubernetes, mongodb, redis, rest api. Можно научиться: docker, go, java.",Backend → Backend: смежные области (схожесть 0.53).,7 лет — хорошая база.,Рейтинг 4.3/5.0.
mentee_20a68af9,mentor_b879352b,3,0.73,False,skill,False,"Совпадают навыки: mongodb, redis, rest api.",mongodb; redis; rest api,java; microservices; node.js,"Совпадают 3: mongodb, redis, rest api. Можно научиться: java, microservices, node.js.",Backend → Backend: смежные области (схожесть 0.53).,12 лет — видел многое.,Рейтинг 3.6/5.0.
mentee_20a68af9,mentor_29f33a59,4,0.7199,False,skill,False,"Совпадают навыки: kubernetes, mongodb, redis.",kubernetes; mongodb; redis; rest api,docker; go; grpc,"Совпадают 4: kubernetes, mongodb, redis, rest api. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.53).,15 лет — видел многое.,Рейтинг 3.8/5.0.
mentee_20a68af9,mentor_2c29357e,5,0.7047,False,skill,False,"Совпадают навыки: mongodb, redis, rest api.",mongodb; redis; rest api,docker; go; grpc,"Совпадают 3: mongodb, redis, rest api. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.52).,19 лет — видел многое.,Рейтинг 3.5/5.0.
mentee_b2a4d560,mentor_9376b8e5,1,1.0019,True,domain,False,Оба из Mobile.,firebase; kotlin; react native,android studio; flutter; git,"Совпадают 3: firebase, kotlin, react native. Можно научиться: android studio, flutter, git.",Mobile → Mobile: смежные области (схожесть 0.70).,11 лет — видел многое.,Рейтинг 4.3/5.0.
mentee_b2a4d560,mentor_bea5d5a1,2,0.9029,False,domain,False,Оба из Mobile.,firebase; kotlin; react native,android studio; flutter; nft,"Совпадают 3: firebase, kotlin, react native. Можно научиться: android studio, flutter, nft.",Mobile → Mobile: смежные области (схожесть 0.70).,14 лет — видел многое.,Рейтинг 4.5/5.0 — один из лучших.
mentee_b2a4d560,mentor_25418c75,3,0.8647,False,domain,False,Оба из Mobile.,firebase; kotlin; react native,git; java; objective-c,"Совпадают 3: firebase, kotlin, react native. Можно научиться: git, java, objective-c.",Mobile → Mobile: смежные области (схожесть 0.70).,12 лет — видел многое.,Рейтинг 4.1/5.0.
mentee_b2a4d560,mentor_69ef6a32,4,0.8019,False,domain,False,Оба из Mobile.,firebase; kotlin; react native,android studio; flutter; git,"Совпадают 3: firebase, kotlin, react native. Можно научиться: android studio, flutter, git.",Mobile → Mobile: очень близкие области (схожесть 0.70).,20 лет — видел многое.,Рейтинг 3.4/5.0.
mentee_b2a4d560,mentor_7ee4537b,5,0.798,False,domain,False,Оба из Mobile.,kotlin; react native,android studio; flutter; git,"Совпадают 2: kotlin, react native. Можно научиться: android studio, flutter, git.",Mobile → Mobile: смежные области (схожесть 0.69).,12 лет — видел многое.,Рейтинг 4.2/5.0.
mentee_b462b797,mentor_31667e62,1,0.7728,False,rating,False,Высокий рейтинг: 4.8/5.0.,node.js; redis,docker; git; go,"Совпадают 2: node.js, redis. Можно научиться: docker, git, go.",Backend → Backend: смежные области (схожесть 0.50).,8 лет — хорошая база.,Рейтинг 4.8/5.0 — один из лучших.
mentee_b462b797,mentor_13adc44c,2,0.7465,False,rating,False,Высокий рейтинг: 5.0/5.0.,node.js; redis,docker; go; grpc,"Совпадают 2: node.js, redis. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.51).,13 лет — видел многое.,Рейтинг 5.0/5.0 — один из лучших.
mentee_b462b797,mentor_e746bd5b,3,0.6535,False,domain,False,Оба из Backend.,node.js; redis,docker; go; grpc,"Совпадают 2: node.js, redis. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.51).,16 лет — видел многое.,Рейтинг 3.9/5.0.
mentee_b462b797,mentor_d539ab4f,4,0.6487,True,rating,False,Высокий рейтинг: 4.8/5.0.,,airflow; docker; java,"Прямых совпадений нет. Можно научиться: airflow, docker, java.",Backend → Data Science: частично пересекаются (схожесть 0.30).,12 лет — видел многое.,Рейтинг 4.8/5.0 — один из лучших.
mentee_b462b797,mentor_06b00543,5,0.6386,False,rating,False,Высокий рейтинг: 4.3/5.0.,node.js; redis,docker; go; java,"Совпадают 2: node.js, redis. Можно научиться: docker, go, java.",Backend → Backend: смежные области (схожесть 0.51).,7 лет — хорошая база.,Рейтинг 4.3/5.0.
mentee_e4989136,mentor_d88f2e6c,1,1.0263,True,domain,False,Оба из QA.,allure; api testing; appium; cypress; jira; selenium; sql; test planning,git; jmeter; postman,"Совпадают 8: allure, api testing, appium, cypress. Можно научиться: git, jmeter, postman.",QA → QA: смежные области (схожесть 0.65).,19 лет — видел многое.,Рейтинг 3.5/5.0.
mentee_e4989136,mentor_985d2e99,2,0.9609,True,domain,False,Оба из QA.,appium; cypress; jira; python; selenium; sql; test planning,postman,"Совпадают 7: appium, cypress, jira, python. Можно научиться: postman.",QA → QA: смежные области (схожесть 0.65).,15 лет — видел многое.,Рейтинг 4.2/5.0.
mentee_e4989136,mentor_11dbda52,3,0.9487,False,domain,False,Оба из QA.,allure; api testing; appium; cypress; jira; pytest; selenium; test planning,postman,"Совпадают 8: allure, api testing, appium, cypress. Можно научиться: postman.",QA → QA: смежные области (схожесть 0.64).,18 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_e4989136,mentor_e62e0294,4,0.9225,False,domain,False,Оба из QA.,allure; api testing; appium; cypress; pytest; python; selenium; sql; test planning,hardhat; jmeter,"Совпадают 9: allure, api testing, appium, cypress. Можно научиться: hardhat, jmeter.",QA → QA: смежные области (схожесть 0.65).,14 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_e4989136,mentor_df1bdce4,5,0.9174,False,domain,False,Оба из QA.,allure; api testing; appium; pytest; selenium; sql,git; jmeter,"Совпадают 6: allure, api testing, appium, pytest. Можно научиться: git, jmeter.",QA → QA: смежные области (схожесть 0.65).,17 лет — видел многое.,Рейтинг 4.3/5.0.
mentee_7e3d77a7,mentor_d88f2e6c,1,1.0176,True,skill,False,"Совпадают навыки: allure, git, jmeter.",allure; git; jmeter; sql; test planning,api testing; appium; cypress,"Совпадают 5: allure, git, jmeter, sql. Можно научиться: api testing, appium, cypress.",QA → QA: смежные области (схожесть 0.65).,19 лет — видел многое.,Рейтинг 3.5/5.0.
mentee_7e3d77a7,mentor_7dbced22,2,0.9216,True,skill,False,"Совпадают навыки: allure, git, jmeter.",allure; git; jmeter; pytest; python,api testing; appium; selenium,"Совпадают 5: allure, git, jmeter, pytest. Можно научиться: api testing, appium, selenium.",QA → QA: смежные области (схожесть 0.65).,9 лет — хорошая база.,Рейтинг 3.8/5.0.
mentee_7e3d77a7,mentor_e62e0294,3,0.9202,False,skill,False,"Совпадают навыки: allure, jmeter, pytest.",allure; jmeter; pytest; python; sql; test planning,api testing; appium; cypress,"Совпадают 6: allure, jmeter, pytest, python. Можно научиться: api testing, appium, cypress.",QA → QA: смежные области (схожесть 0.64).,14 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_7e3d77a7,mentor_6aea9f28,4,0.9129,False,skill,False,"Совпадают навыки: allure, git, jmeter.",allure; git; jmeter; pytest; python; sql; test planning,api testing; cypress; jira,"Совпадают 7: allure, git, jmeter, pytest. Можно научиться: api testing, cypress, jira.",QA → QA: смежные области (схожесть 0.62).,14 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_7e3d77a7,mentor_8b61fec3,5,0.8488,False,skill,False,"Совпадают навыки: allure, git, python.",allure; git; python; sql; test planning,api testing; appium; cypress,"Совпадают 5: allure, git, python, sql. Можно научиться: api testing, appium, cypress.",QA → QA: смежные области (схожесть 0.64).,16 лет — видел многое.,Рейтинг 3.7/5.0.
mentee_7d23090b,mentor_0f522631,1,0.788,False,rating,False,Высокий рейтинг: 4.9/5.0.,metasploit; network security,burp suite; cryptography; linux,"Совпадают 2: metasploit, network security. Можно научиться: burp suite, cryptography, linux.",Cybersecurity → Cybersecurity: смежные области (схожесть 0.70).,9 лет — хорошая база.,Рейтинг 4.9/5.0 — один из лучших.
mentee_7d23090b,mentor_fc4fb7dd,2,0.7557,False,skill,False,"Совпадают навыки: metasploit, network security.",metasploit; network security,nmap; owasp; rest api,"Совпадают 2: metasploit, network security. Можно научиться: nmap, owasp, rest api.",Cybersecurity → Cybersecurity: смежные области (схожесть 0.69).,5 лет — хорошая база.,Рейтинг 4.1/5.0.
mentee_7d23090b,mentor_21e431d6,3,0.7511,False,rating,False,Высокий рейтинг: 4.8/5.0.,metasploit; network security,burp suite; linux; nmap,"Совпадают 2: metasploit, network security. Можно научиться: burp suite, linux, nmap.",Cybersecurity → Cybersecurity: очень близкие области (схожесть 0.71).,8 лет — хорошая база.,Рейтинг 4.8/5.0 — один из лучших.
mentee_7d23090b,mentor_49610000,4,0.7337,False,rating,False,Высокий рейтинг: 4.7/5.0.,metasploit; network security,appium; burp suite; cryptography,"Совпадают 2: metasploit, network security. Можно научиться: appium, burp suite, cryptography.",Cybersecurity → Cybersecurity: смежные области (схожесть 0.69).,9 лет — хорошая база.,Рейтинг 4.7/5.0 — один из лучших.
mentee_7d23090b,mentor_601923cb,5,0.7095,False,skill,False,"Совпадают навыки: metasploit, network security.",metasploit; network security,burp suite; cryptography; linux,"Совпадают 2: metasploit, network security. Можно научиться: burp suite, cryptography, linux.",Cybersecurity → Cybersecurity: очень близкие области (схожесть 0.71).,11 лет — видел многое.,Рейтинг 4.3/5.0.
mentee_a603a9c4,mentor_6ea7b2e6,1,0.6448,True,rating,True,Профиль неполный — навыки не указаны. Score снижен на 34%.,,a/b testing; amplitude; google analytics,Навыки не указаны — штраф 34%.,Product Analytics → Product Analytics: смежные области (схожесть 0.64).,11 лет — видел многое.,Рейтинг 4.7/5.0 — один из лучших.
mentee_a603a9c4,mentor_a49c021b,2,0.606,False,domain,True,Профиль неполный — навыки не указаны. Score снижен на 34%.,,a/b testing; amplitude; google analytics,Навыки не указаны — штраф 34%.,Product Analytics → Product Analytics: смежные области (схожесть 0.65).,18 лет — видел многое.,Рейтинг 4.5/5.0 — один из лучших.
mentee_a603a9c4,mentor_b93ba98d,3,0.5709,False,domain,True,Профиль неполный — навыки не указаны. Score снижен на 34%.,,a/b testing; amplitude; excel,Навыки не указаны — штраф 34%.,Product Analytics → Product Analytics: смежные области (схожесть 0.65).,16 лет — видел многое.,Рейтинг 4.3/5.0.
mentee_a603a9c4,mentor_6243d498,4,0.5574,True,exp,True,Профиль неполный — навыки не указаны. Score снижен на 34%.,,docker; kafka; numpy,Навыки не указаны — штраф 34%.,Product Analytics → Data Science: разные области (схожесть 0.29).,19 лет — видел многое.,Рейтинг 4.7/5.0 — один из лучших.
mentee_a603a9c4,mentor_3664ddff,5,0.5306,False,domain,True,Профиль неполный — навыки не указаны. Score снижен на 34%.,,a/b testing; amplitude; excel,Навыки не указаны — штраф 34%.,Product Analytics → Product Analytics: смежные области (схожесть 0.65).,16 лет — видел многое.,Рейтинг 3.9/5.0.
mentee_66371e6a,mentor_6243d498,1,0.8613,True,rating,False,Высокий рейтинг: 4.7/5.0.,kafka; python; statistics,docker; numpy; pandas,"Совпадают 3: kafka, python, statistics. Можно научиться: docker, numpy, pandas.",Backend → Data Science: частично пересекаются (схожесть 0.31).,19 лет — видел многое.,Рейтинг 4.7/5.0 — один из лучших.
mentee_66371e6a,mentor_13adc44c,2,0.8539,False,rating,False,Высокий рейтинг: 5.0/5.0.,kafka; microservices; node.js; python,docker; go; grpc,"Совпадают 4: kafka, microservices, node.js, python. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.53).,13 лет — видел многое.,Рейтинг 5.0/5.0 — один из лучших.
mentee_66371e6a,mentor_e746bd5b,3,0.7404,False,skill,False,"Совпадают навыки: kafka, microservices, node.js.",kafka; microservices; node.js; python,docker; go; grpc,"Совпадают 4: kafka, microservices, node.js, python. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.52).,16 лет — видел многое.,Рейтинг 3.9/5.0.
mentee_66371e6a,mentor_b879352b,4,0.7162,False,skill,False,"Совпадают навыки: microservices, node.js, python.",microservices; node.js; python,java; mongodb; redis,"Совпадают 3: microservices, node.js, python. Можно научиться: java, mongodb, redis.",Backend → Backend: смежные области (схожесть 0.53).,12 лет — видел многое.,Рейтинг 3.6/5.0.
mentee_66371e6a,mentor_29f33a59,5,0.7064,False,skill,False,"Совпадают навыки: kafka, microservices, node.js.",kafka; microservices; node.js; python,docker; go; grpc,"Совпадают 4: kafka, microservices, node.js, python. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.53).,15 лет — видел многое.,Рейтинг 3.8/5.0.
mentee_da2f2a19,mentor_8654fd42,1,0.6396,True,exp,True,Профиль неполный — навыки не указаны. Score снижен на 34%.,,,Навыки не указаны — штраф 34%.,Frontend → Frontend: очень близкие области (схожесть 0.82).,12 лет — видел многое.,Рейтинг 4.8/5.0 — один из лучших.
mentee_da2f2a19,mentor_a669ea81,2,0.6371,False,exp,True,Профиль неполный — навыки не указаны. Score снижен на 34%.,,angular; css; figma,Навыки не указаны — штраф 34%.,Frontend → Frontend: очень близкие области (схожесть 0.82).,20 лет — видел многое.,Рейтинг 4.5/5.0 — один из лучших.
mentee_da2f2a19,mentor_6c56c753,3,0.6125,False,exp,True,Профиль неполный — навыки не указаны. Score снижен на 34%.,,angular; css; figma,Навыки не указаны — штраф 34%.,Frontend → Frontend: очень близкие области (схожесть 0.82).,15 лет — видел многое.,Рейтинг 4.8/5.0 — один из лучших.
mentee_da2f2a19,mentor_56105218,4,0.612,False,exp,True,Профиль неполный — навыки не указаны. Score снижен на 34%.,,angular; css; figma,Навыки не указаны — штраф 34%.,Frontend → Frontend: очень близкие области (схожесть 0.82).,18 лет — видел многое.,Рейтинг 4.4/5.0.
mentee_da2f2a19,mentor_04d4bf40,5,0.6102,False,exp,True,Профиль неполный — навыки не указаны. Score снижен на 34%.,,angular; css; figma,Навыки не указаны — штраф 34%.,Frontend → Frontend: очень близкие области (схожесть 0.84).,17 лет — видел многое.,Рейтинг 4.5/5.0 — один из лучших.
mentee_aad90016,mentor_d9156405,1,0.8011,False,exp,True,Профиль неполный — навыки не указаны. Score снижен на 15%.,,defi; ethereum; ethers.js,Навыки не указаны — штраф 15%.,Blockchain → Blockchain: очень близкие области (схожесть 0.70).,15 лет — видел многое.,Рейтинг 4.8/5.0 — один из лучших.
mentee_aad90016,mentor_e2a907f4,2,0.74,False,exp,True,Профиль неполный — навыки не указаны. Score снижен на 15%.,,defi; ethereum; hardhat,Навыки не указаны — штраф 15%.,Blockchain → Blockchain: смежные области (схожесть 0.70).,12 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_aad90016,mentor_d0bd8cfd,3,0.739,False,exp,True,Профиль неполный — навыки не указаны. Score снижен на 15%.,,api testing; defi; ethereum,Навыки не указаны — штраф 15%.,Blockchain → Blockchain: смежные области (схожесть 0.70).,17 лет — видел многое.,Рейтинг 4.1/5.0.
mentee_aad90016,mentor_3929785b,4,0.7103,False,exp,True,Профиль неполный — навыки не указаны. Score снижен на 15%.,,cryptography; defi; ethereum,Навыки не указаны — штраф 15%.,Blockchain → Blockchain: очень близкие области (схожесть 0.70).,19 лет — видел многое.,Рейтинг 3.7/5.0.
mentee_aad90016,mentor_4b35f0b2,5,0.7099,False,domain,True,Профиль неполный — навыки не указаны. Score снижен на 15%.,,defi; ethereum; hardhat,Навыки не указаны — штраф 15%.,Blockchain → Blockchain: очень близкие области (схожесть 0.70).,10 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_844b944a,mentor_75b6e3e8,1,0.973,False,skill,False,"Совпадают навыки: physics simulation, python, unity.",physics simulation; python; unity; unreal engine,blender; c#; c++,"Совпадают 4: physics simulation, python, unity, unreal engine. Можно научиться: blender, c#, c++.",Game Development → Game Development: смежные области (схожесть 0.70).,18 лет — видел многое.,Рейтинг 4.7/5.0 — один из лучших.
mentee_844b944a,mentor_148fff02,2,0.9358,True,skill,False,"Совпадают навыки: physics simulation, python, unity.",physics simulation; python; unity; unreal engine,blender; c#; game design,"Совпадают 4: physics simulation, python, unity, unreal engine. Можно научиться: blender, c#, game design.",Game Development → Game Development: смежные области (схожесть 0.69).,9 лет — хорошая база.,Рейтинг 4.6/5.0 — один из лучших.
mentee_844b944a,mentor_fa1703d1,3,0.9202,True,skill,False,"Совпадают навыки: physics simulation, python, unity.",physics simulation; python; unity; unreal engine,blender; c++; game design,"Совпадают 4: physics simulation, python, unity, unreal engine. Можно научиться: blender, c++, game design.",Game Development → Game Development: смежные области (схожесть 0.68).,9 лет — хорошая база.,Рейтинг 4.2/5.0.
mentee_844b944a,mentor_783645cd,4,0.9014,True,skill,False,"Совпадают навыки: physics simulation, unity, unreal engine.",physics simulation; unity; unreal engine,c#; c++; git,"Совпадают 3: physics simulation, unity, unreal engine. Можно научиться: c#, c++, git.",Game Development → Game Development: смежные области (схожесть 0.70).,10 лет — видел многое.,Рейтинг 3.9/5.0.
mentee_844b944a,mentor_ea98b4b2,5,0.9002,False,skill,False,"Совпадают навыки: physics simulation, python, unity.",physics simulation; python; unity; unreal engine,c#; c++; game design,"Совпадают 4: physics simulation, python, unity, unreal engine. Можно научиться: c#, c++, game design.",Game Development → Game Development: смежные области (схожесть 0.68).,12 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_3cc3020b,mentor_6243d498,1,1.0339,True,rating,False,Высокий рейтинг: 4.7/5.0.,kafka; numpy; pandas; r,docker; python; spark,"Совпадают 4: kafka, numpy, pandas, r. Можно научиться: docker, python, spark.",Data Science → Data Science: смежные области (схожесть 0.61).,19 лет — видел многое.,Рейтинг 4.7/5.0 — один из лучших.
mentee_3cc3020b,mentor_79843184,2,0.9071,True,domain,False,Оба из Data Science.,airflow; pandas; pytorch; scikit-learn,docker; python; sql,"Совпадают 4: airflow, pandas, pytorch, scikit-learn. Можно научиться: docker, python, sql.",Data Science → Data Science: смежные области (схожесть 0.61).,12 лет — видел многое.,Рейтинг 3.7/5.0.
mentee_3cc3020b,mentor_467dea2c,3,0.9066,False,rating,False,Высокий рейтинг: 5.0/5.0.,airflow; kafka; r; scikit-learn,mlflow; spark; sql,"Совпадают 4: airflow, kafka, r, scikit-learn. Можно научиться: mlflow, spark, sql.",Data Science → Data Science: смежные области (схожесть 0.60).,12 лет — видел многое.,Рейтинг 5.0/5.0 — один из лучших.
mentee_3cc3020b,mentor_9d15fed7,4,0.886,False,domain,False,Оба из Data Science.,airflow; kafka; numpy; pandas; pytorch; scikit-learn,docker; mlflow; python,"Совпадают 6: airflow, kafka, numpy, pandas. Можно научиться: docker, mlflow, python.",Data Science → Data Science: смежные области (схожесть 0.61).,17 лет — видел многое.,Рейтинг 4.3/5.0.
mentee_3cc3020b,mentor_113c1958,5,0.8586,False,domain,False,Оба из Data Science.,airflow; kafka; numpy; pytorch; scikit-learn,docker; mlflow; python,"Совпадают 5: airflow, kafka, numpy, pytorch. Можно научиться: docker, mlflow, python.",Data Science → Data Science: смежные области (схожесть 0.61).,17 лет — видел многое.,Рейтинг 4.1/5.0.
mentee_305d1791,mentor_f313baa5,1,0.957,True,domain,False,Оба из Blockchain.,ethereum; ethers.js; hardhat; python; solidity; typescript; web3.js,defi; rust; smart contracts,"Совпадают 7: ethereum, ethers.js, hardhat, python. Можно научиться: defi, rust, smart contracts.",Blockchain → Blockchain: очень близкие области (схожесть 0.71).,19 лет — видел многое.,Рейтинг 3.9/5.0.
mentee_305d1791,mentor_52e8e236,2,0.9265,False,domain,False,Оба из Blockchain.,ethereum; ethers.js; hardhat; nft; python; solidity; truffle; typescript; web3.js,defi; mixpanel; rust,"Совпадают 9: ethereum, ethers.js, hardhat, nft. Можно научиться: defi, mixpanel, rust.",Blockchain → Blockchain: очень близкие области (схожесть 0.71).,13 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_305d1791,mentor_e13c245d,3,0.924,False,domain,False,Оба из Blockchain.,ethereum; ethers.js; hardhat; nft; python; solidity; truffle; typescript; web3.js,defi; rust; smart contracts,"Совпадают 9: ethereum, ethers.js, hardhat, nft. Можно научиться: defi, rust, smart contracts.",Blockchain → Blockchain: очень близкие области (схожесть 0.71).,10 лет — видел многое.,Рейтинг 4.9/5.0 — один из лучших.
mentee_305d1791,mentor_b0774b69,4,0.9038,False,domain,False,Оба из Blockchain.,ethereum; ethers.js; hardhat; nft; python; solidity; web3.js,rust; smart contracts,"Совпадают 7: ethereum, ethers.js, hardhat, nft. Можно научиться: rust, smart contracts.",Blockchain → Blockchain: очень близкие области (схожесть 0.71).,19 лет — видел многое.,Рейтинг 4.1/5.0.
mentee_305d1791,mentor_d0bd8cfd,5,0.8914,False,domain,False,Оба из Blockchain.,ethereum; ethers.js; hardhat; nft; python; solidity; typescript,api testing; defi,"Совпадают 7: ethereum, ethers.js, hardhat, nft. Можно научиться: api testing, defi.",Blockchain → Blockchain: очень близкие области (схожесть 0.71).,17 лет — видел многое.,Рейтинг 4.1/5.0.
mentee_10cc54fc,mentor_8654fd42,1,0.7778,True,domain,True,Профиль неполный — навыки не указаны. Score снижен на 25%.,,,Навыки не указаны — штраф 25%.,Frontend → Frontend: очень близкие области (схожесть 0.82).,12 лет — видел многое.,Рейтинг 4.8/5.0 — один из лучших.
mentee_10cc54fc,mentor_6c56c753,2,0.7221,False,domain,True,Профиль неполный — навыки не указаны. Score снижен на 25%.,,angular; css; figma,Навыки не указаны — штраф 25%.,Frontend → Frontend: очень близкие области (схожесть 0.82).,15 лет — видел многое.,Рейтинг 4.8/5.0 — один из лучших.
mentee_10cc54fc,mentor_a669ea81,3,0.7214,False,domain,True,Профиль неполный — навыки не указаны. Score снижен на 25%.,,angular; css; figma,Навыки не указаны — штраф 25%.,Frontend → Frontend: очень близкие области (схожесть 0.82).,20 лет — видел многое.,Рейтинг 4.5/5.0 — один из лучших.
mentee_10cc54fc,mentor_56105218,4,0.7016,False,domain,True,Профиль неполный — навыки не указаны. Score снижен на 25%.,,angular; css; figma,Навыки не указаны — штраф 25%.,Frontend → Frontend: очень близкие области (схожесть 0.82).,18 лет — видел многое.,Рейтинг 4.4/5.0.
mentee_10cc54fc,mentor_07276bdc,5,0.6902,False,domain,True,Профиль неполный — навыки не указаны. Score снижен на 25%.,,a/b testing; angular; figma,Навыки не указаны — штраф 25%.,Frontend → Frontend: очень близкие области (схожесть 0.82).,16 лет — видел многое.,Рейтинг 4.4/5.0.
mentee_cc12d494,mentor_148fff02,1,0.9955,True,skill,False,"Совпадают навыки: git, lua, opengl.",git; lua; opengl; unity,blender; c#; game design,"Совпадают 4: git, lua, opengl, unity. Можно научиться: blender, c#, game design.",Game Development → Game Development: смежные области (схожесть 0.68).,9 лет — хорошая база.,Рейтинг 4.6/5.0 — один из лучших.
mentee_cc12d494,mentor_75b6e3e8,2,0.9784,False,skill,False,"Совпадают навыки: git, lua, opengl.",git; lua; opengl; unity,blender; c#; c++,"Совпадают 4: git, lua, opengl, unity. Можно научиться: blender, c#, c++.",Game Development → Game Development: смежные области (схожесть 0.68).,18 лет — видел многое.,Рейтинг 4.7/5.0 — один из лучших.
mentee_cc12d494,mentor_783645cd,3,0.9437,True,skill,False,"Совпадают навыки: git, lua, opengl.",git; lua; opengl; unity,c#; c++; physics simulation,"Совпадают 4: git, lua, opengl, unity. Можно научиться: c#, c++, physics simulation.",Game Development → Game Development: смежные области (схожесть 0.69).,10 лет — видел многое.,Рейтинг 3.9/5.0.
mentee_cc12d494,mentor_9f49a7c6,4,0.935,False,skill,False,"Совпадают навыки: git, lua, opengl.",git; lua; opengl; unity,blender; c#; c++,"Совпадают 4: git, lua, opengl, unity. Можно научиться: blender, c#, c++.",Game Development → Game Development: смежные области (схожесть 0.68).,10 лет — видел многое.,Рейтинг 4.7/5.0 — один из лучших.
mentee_cc12d494,mentor_fa1703d1,5,0.8963,True,skill,False,"Совпадают навыки: git, opengl, unity.",git; opengl; unity,blender; c++; game design,"Совпадают 3: git, opengl, unity. Можно научиться: blender, c++, game design.",Game Development → Game Development: смежные области (схожесть 0.67).,9 лет — хорошая база.,Рейтинг 4.2/5.0.
mentee_e4bc18b4,mentor_e8ff6991,1,0.8224,False,domain,False,Оба из Frontend.,html; react; vue,css; figma; javascript,"Совпадают 3: html, react, vue. Можно научиться: css, figma, javascript.",Frontend → Frontend: очень близкие области (схожесть 0.82).,15 лет — видел многое.,Рейтинг 3.7/5.0.
mentee_e4bc18b4,mentor_01f16862,2,0.8121,True,domain,False,Оба из Frontend.,html; react; vue,figma; graphql; javascript,"Совпадают 3: html, react, vue. Можно научиться: figma, graphql, javascript.",Frontend → Frontend: очень близкие области (схожесть 0.80).,11 лет — видел многое.,Рейтинг 3.7/5.0.
mentee_e4bc18b4,mentor_812d5dbf,3,0.7995,False,skill,False,"Совпадают навыки: html, react, vue.",html; react; vue,angular; graphql; tailwind,"Совпадают 3: html, react, vue. Можно научиться: angular, graphql, tailwind.",Frontend → Frontend: очень близкие области (схожесть 0.80).,11 лет — видел многое.,Рейтинг 3.6/5.0.
mentee_e4bc18b4,mentor_56105218,4,0.7961,False,domain,False,Оба из Frontend.,react; vue,angular; css; figma,"Совпадают 2: react, vue. Можно научиться: angular, css, figma.",Frontend → Frontend: очень близкие области (схожесть 0.80).,18 лет — видел многое.,Рейтинг 4.4/5.0.
mentee_e4bc18b4,mentor_fcda6bbf,5,0.7832,True,domain,False,Оба из Frontend.,git; html,css; figma; graphql,"Совпадают 2: git, html. Можно научиться: css, figma, graphql.",Frontend → Frontend: очень близкие области (схожесть 0.79).,9 лет — хорошая база.,Рейтинг 4.3/5.0.
mentee_61258f60,mentor_6243d498,1,0.6403,True,exp,True,Профиль неполный — навыки не указаны. Score снижен на 25%.,,docker; kafka; numpy,Навыки не указаны — штраф 25%.,Backend → Data Science: частично пересекаются (схожесть 0.31).,19 лет — видел многое.,Рейтинг 4.7/5.0 — один из лучших.
mentee_61258f60,mentor_13adc44c,2,0.6353,False,rating,True,Профиль неполный — навыки не указаны. Score снижен на 25%.,,docker; go; grpc,Навыки не указаны — штраф 25%.,Backend → Backend: смежные области (схожесть 0.52).,13 лет — видел многое.,Рейтинг 5.0/5.0 — один из лучших.
